Data incidente,Giorno,Denominazione strada o centro abitato,Localita' dell'incidente,Latitudine,Longitudine,Centro abitato,Tipologia del sinistro,Tipo di strada,Caratteristiche della strada,Stato fondo stradale,Tipo pavimentazione,Condizioni meteo,Condizioni traffico,Danni a cose,Incidente con lesioni,Persone ferite,Pedoni feriti,Persone decedute,Pedoni deceduti,Prognosi riservate,Prognosi fino a 20 gg,Prognosi da 21 a 40 gg,Prognosi oltre 40 gg,N. veicoli coinvolti,Autovettura pr.,Autovettura pb.,Autocarro,Autobus,Motocarro,Motociclo,Ciclomotore,Quadriciclo,Velocipede,Micromobilita' elettrica,Altro,Violazioni,LAT/LONG
23 April 2023,Dom,Via Giuseppe Toniolo in corrispondenza del palo luce n.50001,MONZA,45.5702686,9.2690831,si,Veicolo in marcia contro ostacolo fisso,Strada Urbana,Curva senza visuale libera,Asciutto,Asfaltata,Sereno,Scarso,si,no,,,,,,,,,1,1.0,,,,,,,,,,,Art.141/2 CdS,POINT (9.2690831 45.5702686)
09 October 2023,Lun,VIA MANZONI all'intersezione con Via Giuseppe Missori,MONZA,45.5835729,9.2712298,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,Art.145/2 CdS,POINT (9.2712298 45.5835729)
31 May 2023,Mer,VIA TURATI ponte stazione,MONZA,45.5777994,9.2751455,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Curva a visuale libera,Bagnato (pioggia),Asfaltata,Pioggia in atto,Intenso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,,,,1.0,,,,POINT (9.2751455 45.5777994)
05 December 2023,Mar,Viale Enrico Fermi direzione Sesto San Giovanni - sottopasso,MONZA,45.56630157,9.282838104,si,Tamponamento,Strada Urbana,Sottopasso illuminato,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,2,2.0,,,,,,,,,,,"Art.141/2 CdS, Art.186/2 bis CdS",POINT (9.282838104 45.56630157)
29 March 2023,Mer,VIA FERMI del civico n.Altezza rotatoria,MONZA,45.56143219,9.273273076,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Intenso,si,si,2.0,,,,,2.0,,,2,2.0,,,,,,,,,,,Art.154/1 CdS,POINT (9.273273076 45.56143219)
06 August 2023,Dom,SP6var uscita tunnel direzione Monza,MONZA,45.60081326,9.250703872,no,Fuoriuscita dalla sede stradale,Comunale extraurbana,Sottopasso illuminato,Asciutto,Asfaltata,Sereno,Scarso,si,si,2.0,,,,,1.0,1.0,,1,1.0,,,,,,,,,,,"Art.141/2 CdS, Art.172/1 CdS",POINT (9.250703872 45.60081326)
12 May 2023,Ven,Via Volturno all'intersezione con Via Magenta,MONZA,45.5793625,9.2675745,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.145/4 CdS,POINT (9.2675745 45.5793625)
07 September 2023,Gio,VIALE STUCCHI all'intersezione con Viale Liberta',MONZA,45.5810349,9.3092897,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.145/4 CdS,POINT (9.3092897 45.5810349)
16 October 2023,Lun,Viale delle Industrie in prossimita' del civico n.25,MONZA,45.5688353,9.2903156,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.154/1 CdS,POINT (9.2903156 45.5688353)
21 November 2023,Mar,Via San Francesco d'Assisi all'intersezione con Via Premuda,MONZA,45.5793842,9.2811837,si,Veicolo in marcia contro veicolo in sosta,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Normale,no,si,2.0,,,,,2.0,,,3,3.0,,,,,,,,,,,"Art.145/4 CdS, Art.158/1 CdS",POINT (9.2811837 45.5793842)
16 June 2023,Ven,V.LE LOMBARDIA presso carraio Hotel Monza,MONZA,45.5772008,9.2483493,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,,,,1.0,,,,POINT (9.2483493 45.5772008)
13 September 2023,Mer,Via Enrico da Monza all'intersezione con Via Giovanni Raiberti,MONZA,45.5860654,9.2848733,si,Tamponamento,Strada Urbana,Incrocio,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.154/1 CdS,POINT (9.2848733 45.5860654)
23 October 2023,Lun,Viale Cesare Battisti in prossimita' del civico n.58,MONZA,45.5919083,9.2615706,si,Infortunio per caduta da veicolo,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,,,,,1.0,,,1,,,,,,1.0,,,,,,Art.141/2 CdS,POINT (9.2615706 45.5919083)
29 August 2023,Mar,PIAZZA CENTEMERO E PALEARI altezza oviesse,MONZA,45.5825437,9.2739915,si,Veicolo in marcia che urta buche nella carreggiata,Strada Urbana,Rettilineo,Asciutto,Lastricata,Sereno,Scarso,no,si,1.0,,,,,1.0,,,1,,,,,,,,,1.0,,,Art.141/2 CdS,POINT (9.2739915 45.5825437)
23 November 2023,Gio,Via della Taccona all'intersezione con Via Padre Annibale Maria di Francia,MONZA,45.5780561,9.2402111,si,Infortunio per sola frenata improvvisa,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,"Art.154/1 CdS, Art.180/1 CdS",POINT (9.2402111 45.5780561)
02 December 2023,Sab,Via De Leyva in prossimita' del civico n.1/a,MONZA,45.5857235,9.2822374,si,Veicolo in marcia contro veicolo in sosta,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,"Art.141/2 CdS, Art.158/1 CdS, Art.158/1 CdS",POINT (9.2822374 45.5857235)
22 September 2023,Ven,Via Felice Cavallotti in prossimita' del civico n.22,MONZA,45.5813765,9.2672564,si,Tamponamento Multiplo,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,1.0,,,,,1.0,,,3,3.0,,,,,,,,,,,Art.141/2 CdS,POINT (9.2672564 45.5813765)
17 October 2023,Mar,VIA MONTESANTO all'intersezione con V.LE MARCONI,MONZA,45.5623453,9.2684933,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Scarso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,Art.145/5 CdS,POINT (9.2684933 45.5623453)
07 November 2023,Mar,Via Monte Pasubio in prossimita' del civico n.44,MONZA,45.5655798,9.2639815,si,Veicolo in marcia contro veicolo in sosta,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Sereno,Scarso,no,no,,,,,,,,,2,2.0,,,,,,,,,,,,POINT (9.2639815 45.5655798)
07 May 2023,Dom,VIALE STUCCHI all'intersezione con V.LE LIBERTÃ€,MONZA,45.5810349,9.3092897,si,Fuoriuscita dalla sede stradale,Strada Urbana,Rotatoria,Bagnato (pioggia),Asfaltata,Nuvoloso,Scarso,si,no,,,,,,,,,1,1.0,,,,,,,,,,,"Art.15/1 CdS, Art.141/1 CdS",POINT (9.3092897 45.5810349)
22 June 2023,Gio,Via Lario prossimita' via Grigna,MONZA,45.5913378,9.2456694,si,Investimento di pedone,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,1.0,,,,,1.0,,3,1.0,,2.0,,,,,,,,,"Art.21/1 CdS, Art.141/4 CdS, Art.191/1 CdS",POINT (9.2456694 45.5913378)
16 November 2023,Gio,Via Sempione all'intersezione con Via Tonale,MONZA,45.5833765,9.2646897,si,Veicolo in marcia contro ostacolo fisso,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,,,,,,,,,1,1.0,,,,,,,,,,,"Art.15/1 CdS, Art.141/2 CdS",POINT (9.2646897 45.5833765)
03 October 2023,Mar,Viale Brianza in prossimita' del civico n.39,MONZA,45.60116482,9.269560823,si,Veicolo in marcia contro ostacolo fisso,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.154/1 CdS,POINT (9.269560823 45.60116482)
